Entity,Count,Ratio
"加工成本
",1,0.02%
加工成形與拋光處理,1,0.02%
加少量補償,1,0.02%
加少,1,0.02%
加劑,1,0.02%
加以修改,1,0.02%
加工的矽晶圓拋光片表面的奈米形貌特性,1,0.02%
加以,1,0.02%
"功率的積
體電路元件",1,0.02%
功能要求,1,0.02%
功能基和,1,0.02%
劑進行純化,1,0.02%
劑資源化,1,0.02%
劑約,1,0.02%
加工機械設備之滑道,1,0.02%
加工製程,1,0.02%
包裝盒內,1,0.02%
助,1,0.02%
"包裝

",1,0.02%
包,1,0.02%
動態,1,0.02%
動元件製造業資源化應用技術手冊,1,0.02%
動作,1,0.02%
"助濾劑
捲筒",1,0.02%
助燃料,1,0.02%
加鹽酸氣,1,0.02%
加工過程,1,0.02%
加設,1,0.02%
加裝,1,0.02%
加空氣污染,1,0.02%
加用溶劑,1,0.02%
加熱器輸出功率及拉速,1,0.02%
加熱功率,1,0.02%
加工兩種,1,0.02%
半導體元件之矽晶圓材料,1,0.02%
半導體晶圓之矽純度99.999999999％,1,0.02%
各種製品之要求,1,0.02%
半導體材,1,0.02%
另外一種,1,0.02%
"受體
特徵",1,0.02%
受廢棄物之內容物,1,0.02%
取精,1,0.02%
取物有化學,1,0.02%
取物含量,1,0.02%
取樣檢測工作,1,0.02%
取得困,1,0.02%
取得,1,0.02%
取劑的等溫萃,1,0.02%
取代,1,0.02%
取,1,0.02%
反應溫度,1,0.02%
反應槽,1,0.02%
反應將,1,0.02%
反之功率,1,0.02%
反,1,0.02%
可以,1,0.02%
可棄式,1,0.02%
可燃,1,0.02%
"台灣積體電路產
業之國際競爭力",1,0.02%
"各種消
",1,0.02%
各種廢酸的資源化技術,1,0.02%
各種廢棄物,1,0.02%
各種常用瓶裝,1,0.02%
"各界
",1,0.02%
各家代理商之技術能不盡,1,0.02%
台灣積體電路產業結構,1,0.02%
台灣小松,1,0.02%
可能需,1,0.02%
"台灣小
松公司",1,0.02%
"台灣
信越半導體公司位",1,0.02%
台幣60億元左右,1,0.02%
可見,1,0.02%
可行性,1,0.02%
可除,1,0.02%
可與,1,0.02%
去除,1,0.02%
去疵之目,1,0.02%
去原子,1,0.02%
半導體製,1,0.02%
印證,1,0.02%
印痕,1,0.02%
印刷電路板廠廢,1,0.02%
印,1,0.02%
協助監造,1,0.02%
協,1,0.02%
半導體製造業,1,0.02%
半導體矽晶圓的切片厚度,1,0.02%
卻與加熱能,1,0.02%
半導體產業不,1,0.02%
半導體產業與太陽能電池產業,1,0.02%
半導體產業架構,1,0.02%
半導體產業,1,0.02%
半導體業界,1,0.02%
半導體業及光電業,1,0.02%
"半導體業
者",1,0.02%
卻,1,0.02%
原則及注意事項,1,0.02%
厭氧菌滋生問題,1,0.02%
原設備供應商,1,0.02%
原理為,1,0.02%
原料雖,1,0.02%
原料取得,1,0.02%
原料及添加物,1,0.02%
原料再利用流程76,1,0.02%
原料之品質及純度,1,0.02%
原料並,1,0.02%
原經及工業,1,0.02%
原化學,1,0.02%
原物使用能源,1,0.02%
"原物

",1,0.02%
原液,1,0.02%
原材料,1,0.02%
原子所,1,0.02%
原子分析,1,0.02%
原因有,1,0.02%
國家,1,0.02%
國家標準,1,0.02%
國目前矽晶圓片材料供應廠,1,0.02%
審核操作維護手冊的完整性,1,0.02%
完善之處,1,0.02%
安裝費用,1,0.02%
安裝,1,0.02%
安全性的考慮,1,0.02%
安全及衛生,1,0.02%
"它們
",1,0.02%
"它
",1,0.02%
它,1,0.02%
學配比方面,1,0.02%
學調理用途上,1,0.02%
學試劑的技術指標,1,0.02%
學試劑和,1,0.02%
學物品之回收,1,0.02%
學品的用量及化學廢液,1,0.02%
"學
術研究單位",1,0.02%
學,1,0.02%
存有環保問題,1,0.02%
完畢,1,0.02%
定量泵設備平台,1,0.02%
害事業廢棄物,1,0.02%
密閉式,1,0.02%
實驗規劃評估流程,1,0.02%
實驗(模擬廠試驗)資源化,1,0.02%
實驗,1,0.02%
實績,1,0.02%
實廠放大,1,0.02%
密集化,1,0.02%
密集之高科技,1,0.02%
密封處理,1,0.02%
害氣體氯的含量,1,0.02%
密封,1,0.02%
容易,1,0.02%
容許,1,0.02%
容納,1,0.02%
容器的清洗系統圖,1,0.02%
容器化學清洗系統,1,0.02%
容,1,0.02%
存在於晶片表面,1,0.02%
字為矽晶圓,1,0.02%
子狀態,1,0.02%
大部分之塔板,1,0.02%
太陽能矽晶圓片,1,0.02%
太陽能矽晶圓原料,1,0.02%
太陽能為人,1,0.02%
太陽能單晶矽晶圓,1,0.02%
天然氣量,1,0.02%
大類,1,0.02%
大量,1,0.02%
大部分,1,0.02%
太陽能矽晶圓的材料品質最佳,1,0.02%
大部份半導體製程,1,0.02%
大部份,1,0.02%
大氣,1,0.02%
大小之晶片,1,0.02%
大多,1,0.02%
大值,1,0.02%
多種薄膜分離法,1,0.02%
太陽能矽晶圓片的作法,1,0.02%
太陽能電池原料,1,0.02%
子式多,1,0.02%
如何,1,0.02%
子式,1,0.02%
子上的薄膜,1,0.02%
委託者,1,0.02%
委託清理方式的方式,1,0.02%
委託,1,0.02%
委外,1,0.02%
如圖6.1,1,0.02%
好的製程選擇,1,0.02%
太陽能電池晶片,1,0.02%
好,1,0.02%
套設備,1,0.02%
套系統,1,0.02%
夾持方式固定,1,0.02%
失不,1,0.02%
太陽電池,1,0.02%
太陽能切片厚度,1,0.02%
審核,1,0.02%
封裝與測試業,1,0.02%
國積體電路製造業的矽晶圓材料供應源,1,0.02%
將,1,0.02%
"層介質過濾器系統
",1,0.02%
展望未,1,0.02%
局,1,0.02%
尾部,1,0.02%
尾款,1,0.02%
尾,1,0.02%
尺寸矽晶圓片生產製程,1,0.02%
尺寸的矽晶棒,1,0.02%
尺寸晶圓之主流,1,0.02%
尺寸晶圓,1,0.02%
尺寸單晶矽晶棒,1,0.02%
尚志,1,0.02%
少量共溶劑(,1,0.02%
少排放物之危害性,1,0.02%
少,1,0.02%
小量,1,0.02%
小的單晶矽晶棒,1,0.02%
層析,1,0.02%
屬,1,0.02%
"屬T 
",1,0.02%
工作內容說明,1,0.02%
工廠的超純水的使用消耗,1,0.02%
工廠的一,1,0.02%
工廠環境特性分析結果,1,0.02%
工廠決策人,1,0.02%
工廠提供背景資料,1,0.02%
工作的進行,1,0.02%
工作天數26天,1,0.02%
工件,1,0.02%
屬封存能,1,0.02%
"川湖
",1,0.02%
崩角,1,0.02%
屬切屑先,1,0.02%
屬離子,1,0.02%
"屬總
",1,0.02%
屬污染物及,1,0.02%
屬擴,1,0.02%
小比,1,0.02%
小松具備,1,0.02%
小松,1,0.02%
將晶棒與液面分開,1,0.02%
專業與效率的優勢,1,0.02%
專屬,1,0.02%
專家,1,0.02%
將規劃設計與工程施工,1,0.02%
將結晶物與母液,1,0.02%
將矽,1,0.02%
將晶片,1,0.02%
將晶,1,0.02%
對人類,1,0.02%
將廢溶劑,1,0.02%
將廢溶,1,0.02%
將廢棄物,1,0.02%
將廢,1,0.02%
將圓柱狀部分,1,0.02%
將固體與液體,1,0.02%
"將原水相
6mol/",1,0.02%
對,1,0.02%
對台灣信越半導體公司,1,0.02%
"小於60℃
",1,0.02%
"導體
後段製程",1,0.02%
小於0.1μ,1,0.02%
小分子,1,0.02%
導體業電機,1,0.02%
導體業的廢磷酸,1,0.02%
導體工廠的化學試劑用比,1,0.02%
導體封裝與測試工廠,1,0.02%
導體上游產業,1,0.02%
導體,1,0.02%
對往後製程效率,1,0.02%
導致,1,0.02%
導快,1,0.02%
導入,1,0.02%
導,1,0.02%
對象成分,1,0.02%
對象,1,0.02%
對微量組分進,1,0.02%
多種矽晶圓,1,0.02%
多種存在形式,1,0.02%
多的滲漏油,1,0.02%
多段溶劑,1,0.02%
圖2.21,1,0.02%
圖2.2,1,0.02%
"圖2.1-1
",1,0.02%
圓切割成,1,0.02%
圓長晶過程,1,0.02%
圓錐狀,1,0.02%
圓錐,1,0.02%
圓鋸,1,0.02%
圓邊作業,1,0.02%
圓邊,1,0.02%
圓製造流程及其污,1,0.02%
圓製造業進行廢棄物資源化技術手冊之編寫工作,1,0.02%
圓製造業資源化應用技術手冊,1,0.02%
圓製造業製程,1,0.02%
圓製造業範圍及其,1,0.02%
圓製造業每,1,0.02%
圓製造業之廢棄物,1,0.02%
"圖3.1-2為廢矽晶頭尾
照片",1,0.02%
圖4.1,1,0.02%
圖4.1-3,1,0.02%
圖5.5-2,1,0.02%
圖6.3-1所示,1,0.02%
圖6.1-9,1,0.02%
圖6.1-4,1,0.02%
圖6.1-3廢混酸,1,0.02%
圖6.1,1,0.02%
圖6.,1,0.02%
圖6,1,0.02%
圖5.4-1無機性,1,0.02%
圖5.11,1,0.02%
圖5.3-9透析原理示意圖,1,0.02%
圖5.3-8滲透蒸發分離原理,1,0.02%
圖5.3-6廢溶劑簡,1,0.02%
圖5.3-6廢溶,1,0.02%
圖5.3-5,1,0.02%
圖5.3-3活性碳,1,0.02%
圖5.3-2溶劑吸收法流程,1,0.02%
圓製造則屬,1,0.02%
"圓製成太陽能電池流程

晶片",1,0.02%
圓表面較一般,1,0.02%
圓半導體材料技術,1,0.02%
圓棒切除頭,1,0.02%
圓棒,1,0.02%
圓柱狀矽晶棒,1,0.02%
圓材料的消耗,1,0.02%
圓材料業者4家,1,0.02%
圓材,1,0.02%
圓拋光片或,1,0.02%
圓(片),1,0.02%
"圓片

",1,0.02%
"圓
",1,0.02%
圓,1,0.02%
圍,1,0.02%
國際標準化,1,0.02%
"國際半導體設
備暨材料協會",1,0.02%
國際半導體技術藍圖,1,0.02%
國際化,1,0.02%
圓為,1,0.02%
圓片仍,1,0.02%
圓總出貨面積達67.99億平方英吋,1,0.02%
圓片製造業,1,0.02%
圓破片大都,1,0.02%
圓破片,1,0.02%
圓破損片,1,0.02%
圓盛,1,0.02%
圓片進行酸,1,0.02%
圓片製造業產生,1,0.02%
圓片製造業所,1,0.02%
圓片製造,1,0.02%
圓片業產生,1,0.02%
圓片製程,1,0.02%
圓片表面,1,0.02%
圓片經過,1,0.02%
圓片的酸性蝕刻,1,0.02%
圓片的製程,1,0.02%
圓片的蝕刻速率,1,0.02%
圓片的化學清洗製程,1,0.02%
圖6.3-2線切割機,1,0.02%
"圖66

圖5.",1,0.02%
圖7.1-1,1,0.02%
境,1,0.02%
壽命,1,0.02%
壓力差,1,0.02%
壓力,1,0.02%
壓,1,0.02%
增加,1,0.02%
境負荷資料庫,1,0.02%
境工,1,0.02%
塵粒,1,0.02%
外,1,0.02%
塵埃,1,0.02%
塗料之稀釋添加上,1,0.02%
塗裝,1,0.02%
塗佈,1,0.02%
塔底,1,0.02%
塑膠薄,1,0.02%
塊狀原料,1,0.02%
壽命比較,1,0.02%
外形,1,0.02%
場發展潛力,1,0.02%
多少時間,1,0.02%
多次模擬設備,1,0.02%
多槽式的清洗,1,0.02%
多枚晶圓片,1,0.02%
多晶矽作,1,0.02%
多晶矽,1,0.02%
"多屬離
子",1,0.02%
多屬生成溶,1,0.02%
多孔隙薄膜並,1,0.02%
外的進口,1,0.02%
"多個燃
燒噴嘴",1,0.02%
多仰賴進口,1,0.02%
多,1,0.02%
外綠,1,0.02%
外來,1,0.02%
外表油,1,0.02%
外緣,1,0.02%
場資訊買賣,1,0.02%
場所,1,0.02%
圖7.1-1資源化系統規劃評估實驗流程,1,0.02%
在於回收率低則殘,1,0.02%
地殼表面取,1,0.02%
地區代理商的責任範,1,0.02%
在切割,1,0.02%
在兩相,1,0.02%
在特定,1,0.02%
在片,1,0.02%
在熱處,1,0.02%
在整個,1,0.02%
"均
為耐火的",1,0.02%
在半導,1,0.02%
"土)

",1,0.02%
圖法分析94,1,0.02%
圖法分析,1,0.02%
圖法,1,0.02%
圖是否,1,0.02%
圖7.2-1資源化設備,1,0.02%
地表,1,0.02%
均化年,1,0.02%
場地面積不,1,0.02%
基本設計,1,0.02%
報告,1,0.02%
報價,1,0.02%
堝底16,1,0.02%
"堝底

 

3.矽晶圓破片

除",1,0.02%
基酮(,1,0.02%
基甲醯胺或,1,0.02%
基溶液酵母,1,0.02%
基本性質分析,1,0.02%
均化年節省回收費＝節省,1,0.02%
基喹啉﹔中性萃取劑,1,0.02%
基,1,0.02%
型式,1,0.02%
型,1,0.02%
垃圾,1,0.02%
坯內之孔隙,1,0.02%
坦度,1,0.02%
～3個數量級,1,0.02%
