Segmented Element,POS,Dependecies
電性,NOUN,compound:nn
訊號,NOUN,dobj
，,PUNCT,punct
並,ADV,advmod
作出,VERB,conj
產品,NOUN,compound:nn
電性,NOUN,compound:nn
測試,NOUN,compound:nn
結果,NOUN,nmod:assmod
的,PART,case
判斷,NOUN,dobj
，,PUNCT,punct
當然,ADV,advmod
這些,DET,det
在,ADP,case
測試,NOUN,compound:nn
機,NOUN,nmod
台內,NOUN,case
的,PART,case
控制,NOUN,compound:nn
細節,NOUN,nsubj
，,PUNCT,punct
均,ADV,advmod
是,VERB,cop
由,ADP,case
針對,ADP,case
此,DET,det
一,NUM,dep
待,ADJ,amod
測品,NOUN,nmod:prep
所,PART,aux:prtmod
寫,VERB,acl
的,PART,mark
測試,NOUN,compound:nn
程式,NOUN,dep
（,PUNCT,punct
Test,PUNCT,parataxis:prnmod
Program,PUNCT,parataxis:prnmod
）,PUNCT,punct
來,PUNCT,punct
控制,VERB,conj
。,PUNCT,ROOT
"
 
",SPACE,ROOT
即使,SCONJ,advmod
是,VERB,cop
同一,NUM,dep
類,PUNCT,nmod:assmod
的,PART,case
測試機,NOUN,nsubj
，,PUNCT,case
因,ADP,case
每,DET,det
種,NUM,mark:clf
待,ADJ,amod
測品,NOUN,compound:nn
其,PRON,compound:nn
產品,NOUN,nmod:assmod
的,PART,case
電性,NOUN,compound:nn
特性,NOUN,conj
及,CCONJ,cc
測試,NOUN,compound:nn
機台,NOUN,compound:nn
測試,NOUN,nsubj
能,VERB,aux:modal
力,PUNCT,nsubj
限制,VERB,nmod:prep
而,PART,aux:prtmod
有所,VERB,ROOT
不同,NOUN,dobj
。,PUNCT,ROOT
一般,ADV,advmod
來說,PUNCT,dep
，,PUNCT,punct
待,ADJ,amod
測品,NOUN,nsubj
在,ADP,case
一家,NUM,dep
測試,NOUN,compound:nn
廠,NOUN,nmod:prep
中,PART,case
，,PUNCT,punct
會,VERB,aux:modal
有,VERB,ROOT
許多,NUM,dep
適合,VERB,acl
此,DET,dep
種,NUM,mark:clf
產品,NOUN,compound:nn
電性,NOUN,compound:nn
特性,NOUN,dobj
的,PART,mark
測試,NOUN,compound:nn
機台,NOUN,nsubj
可,VERB,aux:modal
供,VERB,ccomp
其,PRON,dobj
選擇,VERB,ccomp
；,PUNCT,punct
除了,ADP,case
測試,NOUN,compound:nn
機,NOUN,nmod:prep
台外,NOUN,case
，,PUNCT,punct
待,ADJ,amod
測品,NOUN,nsubj
要,VERB,xcomp
完成,VERB,conj
電性,NOUN,compound:nn
測,NOUN,dobj
試還,NOUN,advmod
需要,VERB,ccomp
一些,NUM,dep
測試,NOUN,compound:nn
配件,NOUN,dobj
：,PUNCT,punct
" 
 

",SPACE,punct
（,PUNCT,punct
1,NUM,dep
）,PUNCT,punct
分類,NOUN,compound:nn
機,NOUN,nsubj
（,PUNCT,punct
Handler,PUNCT,parataxis:prnmod
）,PUNCT,punct
"
 
",SPACE,punct
承載,VERB,ccomp
待,ADJ,amod
測品,NOUN,dobj
進行,VERB,dep
測試,VERB,dobj
的,PART,mark
自動化,ADJ,amod
機械,NOUN,compound:nn
結構,NOUN,dobj
，,PUNCT,punct
其內,NOUN,dep
有,VERB,conj
機械,NOUN,compound:nn
機構,NOUN,nsubj
將待,X,aux:ba
測品,NOUN,dep
一,NUM,dep
顆顆,NUM,mark:clf
從標,ADP,case
準容器,NOUN,nmod:prep
內,PART,case
自動,ADV,advmod:dvp
的,PART,mark
送到,VERB,ccomp
測試,NOUN,compound:nn
機台,NOUN,nmod:assmod
的,PART,case
測試頭,NOUN,dobj
（,PUNCT,punct
Test,PUNCT,parataxis:prnmod
Head,PUNCT,parataxis:prnmod
）,PUNCT,punct
上,PART,case
接受,VERB,conj
測試,NOUN,dobj
，,PUNCT,punct
測試,NOUN,nmod:assmod
的,PART,case
結果,NOUN,nsubj
會從,ADP,case
測試,NOUN,compound:nn
機台,NOUN,nmod:prep
內傳,VERB,conj
到,VERB,conj
分類,NOUN,compound:nn
機內,NOUN,dobj
，,PUNCT,punct
分類,NOUN,nsubj
機會,NOUN,dep
依,ADP,case
其,PRON,compound:nn
每,DET,det
顆,NUM,mark:clf
待,ADJ,amod
測品,NOUN,nmod:assmod
的,PART,case
電性,NOUN,compound:nn
測試,NOUN,compound:nn
結果,NOUN,nmod:prep
來作,VERB,conj
分類,VERB,dobj
（,PUNCT,punct
此,PRON,nsubj
即,VERB,cop
產品,NOUN,compound:nn
分,VERB,dep
Bin,PUNCT,punct
）,PUNCT,punct
的,PART,mark
過程,NOUN,dobj
；,PUNCT,punct
此外,ADV,advmod
分類,NOUN,advmod:loc
機內,NOUN,case
有,VERB,conj
升溫,NOUN,compound:nn
裝置,NOUN,dobj
，,PUNCT,punct
以,PART,aux:prtmod
提供,VERB,conj
待,ADJ,amod
測品,NOUN,nsubj
在,ADP,case
測試,VERB,nmod:prep
時,PART,case
所需,VERB,xcomp
測試,VERB,acl
溫度,NOUN,dobj
的,PART,mark
測試,NOUN,compound:nn
環境,NOUN,dobj
，,PUNCT,punct
而,ADV,advmod
分類機,NOUN,nmod:assmod
的,PART,case
降溫,NOUN,nsubj
則,ADV,advmod
一般,ADV,advmod
是,VERB,conj
靠,VERB,conj
氮氣,NOUN,dobj
，,PUNCT,punct
以,PART,aux:prtmod
達到,VERB,conj
快速,ADJ,amod
降溫,NOUN,nmod:assmod
的,PART,case
目的,NOUN,dobj
。,PUNCT,punct
" 
  
",SPACE,ROOT
不同,VERB,amod
的,PART,mark
Handler,PUNCT,conj
、,PUNCT,punct
測試,NOUN,compound:nn
機台,NOUN,conj
及待,CCONJ,cc
測品,NOUN,nmod:assmod
的,PART,case
搭配,NOUN,advmod:loc
下,PART,case
，,PUNCT,punct
其,PRON,compound:nn
測試,NOUN,compound:nn
效果,NOUN,nsubj
會,VERB,aux:modal
有所,VERB,ROOT
不同,NOUN,dobj
。,PUNCT,ROOT
" 
 
",SPACE,punct
測試,NOUN,compound:nn
機台,NOUN,nsubj
一般,ADV,advmod
會,VERB,aux:modal
有,VERB,ROOT
很多,NUM,nummod
個測,NOUN,mark:clf
試頭,NOUN,dobj
（,PUNCT,punct
Test,PUNCT,parataxis:prnmod
Head,PUNCT,parataxis:prnmod
）,PUNCT,punct
，,PUNCT,punct
其,PRON,dep
個數,NOUN,dep
視測,NOUN,compound:nn
試機台,NOUN,nmod:assmod
的,PART,case
機型,NOUN,compound:nn
規格,NOUN,nmod:prep
而,PART,aux:prtmod
定,VERB,conj
，,PUNCT,punct
而,ADV,advmod
每,DET,det
個,NUM,mark:clf
測,NOUN,compound:nn
試頭,NOUN,nsubj
可以,VERB,aux:modal
同時,ADV,advmod
接上,VERB,conj
一,NUM,nmod
部,NUM,mark:clf
以上,PART,case
的,PART,case
分類機,NOUN,conj
或,CCONJ,cc
針測機,NOUN,dobj
，,PUNCT,punct
因此,ADV,advmod
一,NUM,nummod
部,NUM,mark:clf
測試,NOUN,compound:nn
機台,NOUN,nsubj
可以,VERB,aux:modal
同時,ADV,dep
的,PART,mark
與多台,ADP,nummod
的,PART,case
分類機,NOUN,conj
及,CCONJ,cc
針測,NOUN,compound:nn
機,NOUN,nmod:prep
相連,VERB,conj
，,PUNCT,punct
而,ADV,advmod
其,PRON,nsubj
連接,VERB,acl
的,PART,mark
方式,NOUN,nsubj
可,VERB,aux:modal
分為,VERB,conj
平行,NOUN,compound:nn
處理,NOUN,conj
及,CCONJ,cc
乒乓,NOUN,parataxis:prnmod
處理,NOUN,dobj
，,PUNCT,punct
前者,NOUN,nsubj
指,VERB,nsubj
的,PART,mark
是,VERB,cop
在,ADP,case
同一,DET,det
測,NOUN,compound:nn
試機台,NOUN,nmod:prep
上,PART,case
，,PUNCT,punct
有,VERB,conj
多,NUM,nummod
台,NUM,mark:clf
分類,NOUN,compound:nn
機,NOUN,nsubj
以,ADP,case
相同,ADJ,amod
的,PART,case
測試,NOUN,compound:nn
程式,NOUN,nmod:prep
測試,VERB,ccomp
同一,DET,det
批,NUM,mark:clf
待,ADJ,amod
測品,NOUN,dobj
，,PUNCT,punct
而,ADV,advmod
後者,NOUN,nsubj
是,VERB,conj
在,VERB,case
同一,DET,dep
測,NOUN,compound:nn
試機台,NOUN,nmod:prep
上,PART,case
，,PUNCT,punct
有,VERB,conj
多,NUM,nummod
台,NUM,mark:clf
分類,NOUN,compound:nn
機,NOUN,nsubj
以,ADP,case
不同,ADJ,amod
的,PART,case
測試,NOUN,compound:nn
程式,NOUN,nmod:prep
同時,ADV,advmod
進行,VERB,ccomp
不同,ADJ,dep
批待,ADJ,compound:nn
測品,NOUN,nmod:assmod
的,PART,case
測試,NOUN,dobj
。,PUNCT,punct
"
  
",SPACE,punct
（,PUNCT,punct
2,NUM,nummod
）,PUNCT,punct
測試,NOUN,compound:nn
程式,NOUN,dobj
（,PUNCT,punct
Test,PUNCT,parataxis:prnmod
Program,PUNCT,punct
）,PUNCT,parataxis:prnmod
"
   
",SPACE,punct
每,DET,det
批,NUM,mark:clf
待測,ADJ,amod
產品,NOUN,dep
都有,ADV,xcomp
在,VERB,parataxis:prnmod
每,DET,det
個,DET,dep
不同,ADJ,amod
的,PART,case
測試,NOUN,compound:nn
階段,NOUN,dobj
（,PUNCT,punct
FT1,PUNCT,conj
、,PUNCT,punct
FT2,PUNCT,conj
、,PUNCT,punct
FT3,PUNCT,parataxis:prnmod
）,PUNCT,punct
，,PUNCT,punct
如果,SCONJ,advmod
要,VERB,xcomp
上測,NOUN,dep
試機台,NOUN,dobj
測試,VERB,conj
，,PUNCT,punct
都,PUNCT,punct
需要,VERB,conj
不同,ADJ,amod
的,PART,case
測試,NOUN,compound:nn
程式,NOUN,dobj
，,PUNCT,punct
不同,ADJ,amod
品牌,NOUN,nmod:assmod
的,PART,case
測試,NOUN,compound:nn
機台,NOUN,dobj
，,PUNCT,punct
其,PRON,compound:nn
測試,NOUN,compound:nn
程式,NOUN,nmod:assmod
的,PART,case
語法,NOUN,nsubj
並不,ADV,advmod
相同,VERB,conj
，,PUNCT,punct
因此,ADV,advmod
，,PUNCT,punct
即使,SCONJ,advmod
此,DET,det
測,NOUN,compound:nn
試機台,NOUN,nsubj
有,VERB,dep
能,NOUN,dobj
力測,VERB,conj
試,VERB,conj
某,DET,det
待,ADJ,amod
測品,NOUN,dobj
，,PUNCT,punct
但,ADV,advmod
卻,ADV,advmod
缺少,VERB,dep
測試,NOUN,compound:nn
程式,NOUN,dobj
，,PUNCT,punct
還,ADV,advmod
是,ADV,advmod
沒,VERB,neg
有用,VERB,conj
；,PUNCT,punct
一般而言,ADV,advmod
，,PUNCT,punct
因,ADP,case
為測,ADP,case
試程式,NOUN,nmod:assmod
的,PART,case
內容,NOUN,nsubj
與待,ADP,case
測品,NOUN,nmod:assmod
的,PART,case
電性,NOUN,compound:nn
特性,NOUN,nmod:prep
息息相關,VERB,nmod:prep
，,PUNCT,punct
所以,ADV,advmod
大多,ADV,advmod
是,VERB,cop
客戶,NOUN,nsubj
提供,VERB,conj
的,PART,mark
。,PUNCT,punct
" 
 
",SPACE,ROOT
（,PUNCT,punct
3,NUM,dep
）,PUNCT,punct
測試,NOUN,compound:nn
機台,NOUN,compound:nn
介面,NOUN,nmod:topic
"
 
",SPACE,punct
這,PRON,nsubj
是,VERB,dep
一,NUM,dep
個,NUM,mark:clf
要,VERB,xcomp
將待,ADJ,aux:ba
測品,NOUN,compound:nn
接腳,NOUN,nmod
上,PART,case
的,PART,case
訊號,NOUN,dep
，,PUNCT,punct
連接,VERB,ROOT
上,VERB,conj
測試,NOUN,compound:nn
機台,NOUN,nmod:assmod
的,PART,case
測試頭,NOUN,nmod
上,PART,case
的,PART,case
訊號,NOUN,compound:nn
傳送,NOUN,compound:nn
接點,NOUN,dobj
的,PART,case
一,NUM,dep
個,NUM,case
轉換,NOUN,compound:nn
介面,NOUN,dobj
，,PUNCT,punct
此,DET,det
轉換,NOUN,compound:nn
介面,NOUN,nsubj
，,PUNCT,punct
依待,ADP,case
測品,NOUN,nmod:assmod
的,PART,case
電性,NOUN,compound:nn
特性,NOUN,conj
及,CCONJ,cc
外形,NOUN,compound:nn
接腳數,NOUN,nmod:assmod
的,PART,case
不同,NOUN,nmod:prep
而,PART,aux:prtmod
有,VERB,ROOT
很多,NUM,dep
種類,NUM,mark:clf
，,PUNCT,punct
如,ADV,advmod
：,PUNCT,punct
Hi,PUNCT,compound:nn
-,NOUN,compound:nn
Fix,PUNCT,punct
（,PUNCT,punct
記憶,NOUN,dep
體類,NOUN,compound:nn
產品,NOUN,dep
）,PUNCT,punct
、,PUNCT,punct
Fixture,PUNCT,punct
Board,PUNCT,punct
（,PUNCT,punct
邏輯,VERB,dep
類產品,NOUN,dep
）,PUNCT,punct
、,PUNCT,punct
Load,PUNCT,compound:nn
Board,PUNCT,punct
（,PUNCT,punct
邏輯,VERB,dep
類產品,NOUN,parataxis:prnmod
）,PUNCT,punct
、,PUNCT,punct
Adopt,PUNCT,compound:nn
Board,PUNCT,punct
+,PUNCT,punct
DUT,PUNCT,name
Board,PUNCT,nsubj
（,PUNCT,punct
邏輯,VERB,dep
類產品,NOUN,parataxis:prnmod
）,PUNCT,punct
、,PUNCT,punct
Socket,PUNCT,dep
（,PUNCT,punct
接腳器,NOUN,parataxis:prnmod
，,PUNCT,punct
依待,ADP,case
測品,NOUN,compound:nn
其,PRON,compound:nn
接腳,NOUN,nmod:assmod
的,PART,case
分佈,NOUN,compound:nn
位置,NOUN,conj
及,CCONJ,cc
腳數,NOUN,dobj
而,PART,aux:prtmod
有所,VERB,dep
不同,NOUN,dep
）,PUNCT,punct
。,PUNCT,ROOT
" 
 
",SPACE,punct
每,DET,det
批,NUM,mark:clf
待,ADJ,amod
測品,NOUN,dep
在,ADP,case
測試,NOUN,compound:nn
機台,NOUN,nmod
的,PART,case
測試次,NOUN,dobj
數並,CCONJ,cc
不,PUNCT,dep
相同,VERB,ROOT
，,PUNCT,punct
這,PRON,nsubj
完全,ADV,advmod
要,VERB,xcomp
看,VERB,conj
客戶,NOUN,nmod:assmod
的,PART,case
要求,NOUN,dobj
，,PUNCT,punct
一般而言,ADV,advmod
，,PUNCT,punct
邏輯性,NOUN,nmod:assmod
的,PART,case
產品,NOUN,nsubj
，,PUNCT,punct
只,ADV,advmod
需,VERB,xcomp
上,VERB,conj
測試,NOUN,compound:nn
機台,NOUN,dobj
一,NUM,nmod:range
次,NUM,mark:clf
（,PUNCT,punct
即,VERB,cop
FT2,PUNCT,dep
）,PUNCT,punct
而,CCONJ,advmod
不用,VERB,conj
FT,PUNCT,nmod:assmod
1,PUNCT,conj
、,PUNCT,punct
FT3,PUNCT,dobj
，,PUNCT,punct
如果,SCONJ,advmod
為記,NOUN,dep
憶體,NOUN,dobj
IC,PUNCT,punct
，,PUNCT,punct
則會,ADV,aux:modal
經過,VERB,conj
二,NUM,dep
至,CCONJ,cc
三,NUM,dep
次,NUM,mark:clf
的,PART,case
測試,NOUN,dobj
，,PUNCT,punct
而,ADV,advmod
每次,NUM,dep
的,PART,case
測試,NOUN,compound:nn
環境,NOUN,compound:nn
溫度,NOUN,compound:nn
要求,NOUN,nsubj
會,VERB,aux:modal
有些,ADV,advmod
不同,VERB,conj
。,PUNCT,punct
測試,NOUN,compound:nn
環境,NOUN,nmod:assmod
的,PART,case
溫度,NOUN,compound:nn
選擇,NOUN,dep
，,PUNCT,punct
有,VERB,conj
三,NUM,nummod
種,NUM,mark:clf
選擇,NOUN,dobj
，,PUNCT,punct
即,VERB,cop
高溫,NOUN,conj
、,PUNCT,punct
常溫,NOUN,conj
及,CCONJ,cc
低溫,NOUN,parataxis:prnmod
，,PUNCT,punct
而,ADV,advmod
溫度,NOUN,nmod:assmod
的,PART,case
度數,PUNCT,dep
有,ADV,advmod
時,ADV,advmod
客戶,NOUN,nsubj
也,ADV,advmod
會,VERB,aux:modal
要求,VERB,conj
，,PUNCT,punct
升溫,VERB,dep
比,ADP,case
降溫,NOUN,nmod:prep
耗時,VERB,conj
許,ADV,advmod
多,ADV,advmod
，,PUNCT,punct
至於,ADP,case
那,DET,nmod:prep
一道,NUM,dep
要,VERB,xcomp
用,VERB,dep
什麼,ADJ,amod
溫度,NOUN,dobj
，,PUNCT,punct
這,PRON,nsubj
也,ADV,advmod
視不,VERB,conj
同,ADP,case
客戶,NOUN,nmod:assmod
的,PART,case
不同,CCONJ,cc
待,ADJ,amod
測品,NOUN,dobj
而,PART,aux:prtmod
有所,VERB,conj
不同,NOUN,dobj
。,PUNCT,compound:vc
" 

 
",SPACE,punct
每次,ADV,advmod
測試,VERB,dep
完,VERB,advmod:rcomp
，,PUNCT,punct
都會,VERB,aux:modal
有,VERB,ROOT
測試,NOUN,compound:nn
結果,NOUN,compound:nn
報告,NOUN,dobj
，,PUNCT,punct
若測試,NOUN,compound:nn
結果,NOUN,nsubj
不佳,VERB,conj
，,PUNCT,punct
則,ADV,advmod
可能,VERB,aux:modal
會,VERB,aux:modal
Hold,PUNCT,punct
住本,DET,det
批待,NOUN,dep
測品,NOUN,nmod:assmod
的,PART,case
現象,NOUN,dobj
產生,VERB,conj
。,PUNCT,ROOT
" 
 
 
 
",SPACE,punct
（,PUNCT,punct
三,NUM,dep
）,PUNCT,punct
預燒爐,VERB,conj
（,PUNCT,punct
Burn,PUNCT,dobj
-,NOUN,dep
In,PUNCT,punct
Oven,PUNCT,punct
）,PUNCT,punct
（,PUNCT,punct
測試,VERB,dep
記憶,NOUN,compound:nn
體,NOUN,dobj
IC,PUNCT,dobj
才,ADV,advmod
有,VERB,dobj
此,DET,det
程序,NOUN,dobj
）,PUNCT,punct
" 
 
",SPACE,ROOT
在,ADP,case
測試,VERB,nmod:prep
記,ADJ,compound:nn
憶體性,NOUN,compound:nn
產品,NOUN,dobj
時,PART,case
，,PUNCT,punct
在,ADP,case
FT,PUNCT,compound:nn
1,PUNCT,advcl:loc
之後,PART,case
，,PUNCT,punct
待,NOUN,advmod
測品,NOUN,dep
都會,VERB,advmod:dvp
上,PART,case
預燒,VERB,ROOT
爐裡,PUNCT,dobj
去,VERB,conj
Burn,PUNCT,dobj
In,PUNCT,punct
，,PUNCT,punct
其,PRON,compound:nn
目的,NOUN,nsubj
在,VERB,conj
於,VERB,ccomp
提供,VERB,ccomp
待,NOUN,amod
測品,NOUN,dobj
一,NUM,dep
個,NUM,mark:clf
高溫,NOUN,conj
、,PUNCT,punct
高,ADJ,amod
電壓,NOUN,conj
、,PUNCT,punct
高,ADJ,amod
電流,NOUN,nmod:assmod
的,PART,case
環境,NOUN,dobj
，,PUNCT,punct
使,VERB,conj
生命,NOUN,compound:nn
週期,NOUN,dep
較短,VERB,amod
的,PART,mark
待測品,NOUN,dobj
在,ADP,case
Burn,PUNCT,dep
In,PUNCT,nmod:assmod
的,PART,case
過程,NOUN,nmod:prep
中,PART,case
提早,ADV,advmod:dvp
的,PART,mark
顯現,VERB,ccomp
出來,VERB,advmod:rcomp
，,PUNCT,punct
在,ADP,case
Burn,PUNCT,nmod:prep
In,PUNCT,punct
後,PART,case
必須,VERB,aux:modal
在,ADP,case
96,NUM,nummod
個,NUM,mark:clf
小,NOUN,nmod:prep
時內,NOUN,case
，,PUNCT,punct
待,VERB,case
測品,NOUN,nmod:assmod
Burn,PUNCT,punct
In物,NOUN,compound:nn
理特性,NOUN,nsubj
未,ADV,advmod
消退,VERB,nmod:prep
之前,PART,case
完成,VERB,conj
後續,ADJ,amod
測試,NOUN,compound:nn
機台,NOUN,compound:nn
測試,NOUN,nmod:assmod
的,PART,dep
流程,NOUN,dobj
，,PUNCT,punct
否則,ADV,advmod
就要,VERB,xcomp
將待,NOUN,aux:ba
測品,NOUN,dep
重,ADV,advmod
回預,VERB,conj
燒爐,VERB,ccomp
去,VERB,xcomp
重新,VERB,advmod
Burn,PUNCT,dep
In,PUNCT,dobj
。,PUNCT,punct
在,ADV,case
此,ADV,advmod
會用,VERB,aux:modal
到,VERB,acl
的,PART,mark
配件,NOUN,nsubj
，,PUNCT,punct
包括,VERB,ROOT
Burn,PUNCT,dobj
-,NOUN,conj
In,PUNCT,punct
Board,PUNCT,punct
及,CCONJ,cc
Burn,PUNCT,appos
In,PUNCT,dobj
Socket,PUNCT,punct
..,PUNCT,punct
等,PART,dep
。,PUNCT,ROOT
" 
 
",SPACE,punct
（,PUNCT,punct
四,NUM,dep
）,PUNCT,punct
電性,NOUN,compound:nn
抽測,NOUN,dep
" 
   
",SPACE,punct
在,ADP,case
每,DET,det
一道,NUM,dep
機台,NOUN,nmod:prep
測試,VERB,advcl:loc
後,PART,case
，,PUNCT,punct
都會,VERB,aux:modal
有,VERB,ROOT
一,NUM,dep
個,NUM,mark:clf
電性,NOUN,compound:nn
抽測,NOUN,nmod:assmod
的,PART,case
動作,NOUN,dobj
（,PUNCT,punct
俗稱,VERB,parataxis:prnmod
QC,PUNCT,punct
或,CCONJ,dep
Q,PUNCT,punct
貨,NOUN,dobj
）,PUNCT,punct
，,PUNCT,punct
此,DET,det
作業,NOUN,nmod:assmod
的,PART,case
目的,NOUN,nsubj
在,ADP,xcomp
將此,PRON,aux:ba
完成,VERB,acl
測試,NOUN,compound:nn
機台,NOUN,compound:nn
測試,NOUN,dobj
的,PART,mark
待測品,NOUN,dep
抽出,VERB,conj
一定,ADJ,amod
數量,PUNCT,dobj
，,PUNCT,punct
重回,VERB,conj
測試,NOUN,compound:nn
機台,NOUN,dobj
在,ADP,case
測試,NOUN,compound:nn
程式,NOUN,conj
、,PUNCT,punct
測試,NOUN,compound:nn
機台,NOUN,conj
、,PUNCT,punct
測試,NOUN,compound:nn
溫度,NOUN,nmod:prep
都不,PUNCT,punct
變下,NOUN,parataxis:prnmod
，,PUNCT,punct
看,VERB,conj
其,PRON,compound:nn
測試,NOUN,compound:nn
結果,NOUN,nsubj
是否,ADV,advmod
與,ADP,case
之前,ADV,advmod
上,VERB,dep
測試,NOUN,compound:nn
機台,NOUN,nmod:assmod
的,PART,mark
測試,NOUN,compound:nn
結果,NOUN,nmod:prep
相,ADV,advmod
一致,VERB,ccomp
，,PUNCT,punct
若不,PUNCT,punct
一致,VERB,punct
，,PUNCT,punct
則,ADV,advmod
有,VERB,conj
可能,NOUN,dobj
是,VERB,cop
測試,NOUN,compound:nn
機台,NOUN,nsubj
故障,VERB,conj
、,PUNCT,punct
測試,NOUN,compound:nn
程式,NOUN,dep
有,VERB,conj
問題,NOUN,dobj
、,PUNCT,punct
測試,NOUN,compound:nn
配件,NOUN,nsubj
損壞,VERB,conj
、,PUNCT,punct
測試,NOUN,compound:nn
過程,NOUN,dep
有,VERB,conj
瑕疵,NOUN,dobj
..,PUNCT,punct
等,PART,dep
原因,NOUN,dobj
。,PUNCT,punct
原因,NOUN,compound:nn
小者,NOUN,nsubj
，,PUNCT,punct
則,ADV,advmod
需,VERB,xcomp
回測,NOUN,ROOT
試機台,NOUN,dobj
重測,VERB,conj
；,PUNCT,punct
原因,NOUN,compound:nn
大者,NOUN,nsubj
，,PUNCT,punct
將,ADV,advmod
能,VERB,aux:modal
將此,X,det
批待,ADJ,dep
測品,NOUN,dep
Hold,PUNCT,ROOT
住,VERB,advmod:rcomp
，,PUNCT,punct
等待,VERB,conj
工程師,NOUN,conj
、,PUNCT,punct
生管人,NOUN,compound:nn
員與,NOUN,nsubj
客戶,NOUN,nmod:prep
協調,VERB,advcl:loc
後,PART,case
再,ADV,advmod
作,VERB,conj
決策,NOUN,dobj
。,PUNCT,ROOT
" 
 
",SPACE,punct
（,PUNCT,punct
五,NUM,ROOT
）,PUNCT,punct
標籤,NOUN,compound:nn
掃描,NOUN,ROOT
（,PUNCT,punct
Mark,PUNCT,punct
Scan,PUNCT,parataxis:prnmod
）,PUNCT,punct
" 
 
",SPACE,punct
利用,ADP,case
機械,NOUN,compound:nn
視覺,NOUN,compound:nn
設備,NOUN,nmod:prep
對待,VERB,case
測品,NOUN,nmod:assmod
的,PART,case
產品,NOUN,nmod
上,PART,case
的,PART,case
產品,NOUN,nmod:prep
Mark,PUNCT,punct
作,VERB,parataxis:prnmod
檢測,NOUN,dobj
，,PUNCT,punct
內容,NOUN,nsubj
包括,VERB,conj
Mark,PUNCT,nmod:assmod
的,PART,case
位置,NOUN,compound:nn
歪,NOUN,dep
斜度,NOUN,conj
及,CCONJ,cc
內容,NOUN,nmod:assmod
的,PART,case
清晰度,NOUN,dobj
..,PUNCT,punct
等,PART,dep
。,PUNCT,ROOT
" 
 
",SPACE,punct
（,PUNCT,punct
六,PUNCT,compound:nn
）,PUNCT,punct
人工,ADJ,amod
檢腳,NOUN,conj
或,CCONJ,cc
機器,NOUN,compound:nn
檢腳,NOUN,nsubj
" 
 
",SPACE,nsubj
檢,VERB,ROOT
驗待,VERB,dobj
測品,NOUN,dobj
IC,PUNCT,nmod:assmod
的,PART,case
接腳,NOUN,nmod:assmod
的,PART,case
對稱性,NOUN,conj
、,PUNCT,punct
平整性,NOUN,conj
及,CCONJ,cc
共面度,NOUN,dobj
等,PART,dep
，,PUNCT,ROOT
這,DET,det
部份,NUM,mark:clf
作業,NOUN,nsubj
有,ADV,advmod
時會,VERB,punct
利用,ADP,case
雷射,NOUN,compound:nn
掃描,VERB,acl
的,PART,mark
方式,NOUN,nmod:prep
來,PUNCT,punct
進行,VERB,ROOT
，,PUNCT,punct
也,ADV,advmod
會,VERB,dep
有些,VERB,dep
利用,ADP,case
人力,NOUN,dobj
來作,VERB,conj
檢驗,NOUN,dobj
。,PUNCT,ROOT
" 
 
",SPACE,punct
（,PUNCT,punct
七,NUM,dep
）,PUNCT,punct
檢腳,NOUN,compound:nn
抽檢,NOUN,conj
與彎,NOUN,compound:nn
腳修,NOUN,compound:nn
整,NOUN,ROOT
" 
 
",SPACE,punct
對於彎,ADP,case
腳品,NOUN,nmod:prep
，,PUNCT,punct
會進,VERB,ROOT
行彎,NOUN,compound:nn
腳品,NOUN,nmod:assmod
的,PART,case
修復,NOUN,compound:nn
作業,NOUN,dobj
，,PUNCT,punct
然後,ADV,advmod
再,ADV,advmod
利用,ADP,case
人工,NOUN,nmod:prep
進行,VERB,conj
檢腳,NOUN,dobj
的,PART,mark
抽驗,NOUN,dobj
。,PUNCT,ROOT
" 
 
",SPACE,ROOT
（,PUNCT,punct
八,NUM,dep
）,PUNCT,punct
加溫,VERB,compound:vc
烘烤,VERB,ROOT
（,PUNCT,punct
Baking,PUNCT,dep
）,PUNCT,punct
" 
 
",SPACE,punct
在,ADP,case
所有,DET,det
測試,NOUN,conj
及,CCONJ,cc
檢驗,NOUN,compound:nn
流程,NOUN,nmod:prep
之後,PART,case
，,PUNCT,punct
產品,NOUN,nsubj
必需,VERB,xcomp
進烘,VERB,dep
烤爐,NOUN,advmod:loc
中,PART,case
進行,VERB,ccomp
烘烤,VERB,dobj
，,PUNCT,punct
將待,X,aux:ba
測品,NOUN,dep
上,PART,case
水氣,NOUN,dep
烘乾,VERB,conj
，,PUNCT,punct
使,VERB,conj
產品,NOUN,dobj
在,ADP,case
送至,VERB,nmod:prep
客戶,NOUN,compound:nn
手中,NOUN,dobj
之前,PART,case
，,PUNCT,punct
不會,VERB,aux:modal
因,ADP,case
水氣,NOUN,nmod:assmod
的,PART,case
腐蝕,NOUN,nmod:prep
而,PART,aux:prtmod
影響,VERB,ccomp
待,ADJ,amod
測品,NOUN,nmod:assmod
的,PART,case
品質,NOUN,dobj
。,PUNCT,ROOT
" 
 
",SPACE,punct
（,PUNCT,punct
九,NUM,dep
）,PUNCT,punct
包裝,NOUN,nmod:assmod
（,PUNCT,punct
Packing,PUNCT,parataxis:prnmod
）,PUNCT,punct
" 
 
",SPACE,xcomp
將待,ADJ,aux:ba
測品,NOUN,dep
依,ADP,case
其,PRON,compound:nn
客戶,NOUN,nmod:assmod
