Segmented Element,POS,Dependecies
薄,NOUN,nsubj
膜,NOUN,nsubj
可,ADV,advmod
能,VERB,aux:modal
是,VERB,cop
介,NOUN,compound:nn
電,NOUN,compound:nn
材,NOUN,dep
料,NOUN,dep
(,PUNCT,punct
絕,NOUN,dep
緣,NOUN,dep
"
",SPACE,compound:nn
體),NOUN,dep
(dielectrics),NOUN,conj
、,PUNCT,punct
導體,NOUN,dep
、,PUNCT,punct
或,CCONJ,cc
半導體,NOUN,conj
。,PUNCT,punct
在,ADP,case
進行化,VERB,nmod:prep
學氣,NOUN,compound:nn
相沉,NOUN,compound:nn
積製,NOUN,dobj
程時,NOUN,case
，,PUNCT,punct
包,VERB,nsubj
"
",SPACE,dobj
含有,VERB,acl
被,X,auxpass
沉積,VERB,acl
材料,NOUN,nmod:assmod
之,PART,case
原子,NOUN,dobj
的,PART,mark
氣體,NOUN,nsubj
，,PUNCT,punct
會,VERB,aux:modal
被,X,auxpass
導入,VERB,ROOT
受到,VERB,acl
嚴密,ADJ,amod
控制,NOUN,dobj
的,PART,mark
製程,NOUN,compound:nn
反,NOUN,dobj
"
",SPACE,punct
應室,NOUN,compound:nn
內,NOUN,dobj
。,PUNCT,punct
當這,DET,det
些,DET,det
原子,NOUN,nsubj
在,ADP,case
受熱,VERB,acl
的,PART,mark
昌圓,NOUN,compound:nn
表面,NOUN,nmod:prep
上,PART,case
起化,NOUN,compound:nn
學反,NOUN,nmod:prep
應時,PART,case
，,PUNCT,punct
會,VERB,aux:modal
在,ADP,case
晶,NOUN,compound:nn
"
",SPACE,nmod:prep
圓,NOUN,compound:nn
表面,NOUN,nmod:tmod
產生,VERB,ROOT
一,NUM,nummod
層,NUM,mark:clf
固態,ADJ,amod
薄膜,NOUN,dobj
。,PUNCT,punct
而,ADV,advmod
此,DET,det
一,NUM,dep
化學,NOUN,compound:nn
反應,NOUN,nsubj
通常,ADV,advmod
必須,VERB,aux:modal
使用,VERB,ROOT
單,ADJ,amod
一,ADJ,amod
或,CCONJ,cc
"
",SPACE,dep
多,NUM,dep
種,NUM,mark:clf
能,NOUN,compound:nn
量源,NOUN,dobj
(,PUNCT,punct
例如,ADV,advmod
熱能,NOUN,conj
或,CCONJ,cc
無線,NOUN,compound:nn
電頻率,NOUN,compound:nn
功率,NOUN,parataxis:prnmod
),PUNCT,punct
。,PUNCT,punct
"
",SPACE,ROOT
CVD,PUNCT,punct
製程,NOUN,nsubj
產生,VERB,acl
的,PART,mark
薄膜,NOUN,compound:nn
厚度,NOUN,nsubj
從,ADP,case
低於,VERB,nmod:prep
0.5,NUM,nmod:range
微米,NUM,mark:clf
到,ADP,case
數微,NUM,nmod:prep
米,NUM,mark:clf
都,ADV,advmod
有,VERB,ROOT
，,PUNCT,punct
不,ADV,advmod
過,ADV,advmod
"
",SPACE,punct
最,ADV,advmod
重要,VERB,nsubj
的,PART,mark
是,VERB,cop
其,PRON,nmod:poss
厚度,NOUN,nsubj
都,ADV,advmod
必須,VERB,aux:modal
足夠,VERB,advmod
均,VERB,conj
勻,VERB,conj
。,PUNCT,ROOT
較為,ADV,advmod
常見,VERB,amod
的,PART,mark
CVD,PUNCT,compound:nn
薄膜,NOUN,nsubj
包括,VERB,ROOT
有,VERB,advmod:rcomp
：,PUNCT,punct
"
",SPACE,punct
,PUNCT,punct
二氣化矽,NOUN,amod
（,PUNCT,punct
通常,ADV,advmod
直接,ADV,advmod
稱,VERB,parataxis:prnmod
為氧化層,NOUN,dobj
）,PUNCT,punct
"
",SPACE,punct
,PUNCT,punct
氮化,ADJ,amod
矽,NOUN,compound:nn
"
",SPACE,nsubj
,PUNCT,nmod:tmod
多,ADJ,amod
晶矽,NOUN,compound:nn
"
",SPACE,mark:clf
,PUNCT,punct
耐火金,ADJ,amod
屬與,NOUN,dep
這類,DET,dep
金屬,NOUN,nmod:assmod
之,PART,case
其,PRON,compound:nn
矽化物,NOUN,compound:nn
"
",SPACE,dep
可,VERB,aux:modal
作為,VERB,acl
半,NOUN,compound:nn
導體,NOUN,compound:nn
元件,NOUN,compound:nn
絕,NOUN,dobj
緣體,NOUN,dobj
的,PART,mark
二氧化矽,NOUN,compound:nn
薄膜,NOUN,conj
與電,NOUN,compound:nn
漿氮,NOUN,compound:nn
化物,NOUN,compound:nn
介電,NOUN,nsubj
"
",SPACE,punct
層,NOUN,nsubj
（,PUNCT,punct
plasmas,NOUN,compound:nn
nitride,NOUN,compound:nn
dielectrics,NOUN,parataxis:prnmod
）,PUNCT,punct
是,VERB,cop
目前,NOUN,nmod:tmod
CVD,PUNCT,punct
技術,NOUN,compound:nn
最,ADV,advmod
廣泛,VERB,amod
的,PART,mark
應用,NOUN,conj
。,PUNCT,punct
這,DET,det
"
",SPACE,ROOT
類薄,NOUN,compound:nn
膜,NOUN,compound:nn
材料,NOUN,nsubj
可以,VERB,aux:modal
在,ADP,case
晶片,NOUN,compound:nn
內部,NOUN,nmod:prep
構成,VERB,ccomp
三,NUM,nummod
種,NUM,mark:clf
主要,ADJ,amod
的,PART,case
介質,NOUN,compound:nn
薄膜,NOUN,dobj
：,PUNCT,punct
內層,NOUN,compound:nn
介電,NOUN,dep
"
",SPACE,parataxis:prnmod
層,NOUN,dep
（,PUNCT,punct
ILD,PUNCT,parataxis:prnmod
）,PUNCT,punct
、,PUNCT,punct
內金,NOUN,compound:nn
屬介,NOUN,compound:nn
電層,NOUN,dep
（,PUNCT,punct
IMD,PUNCT,parataxis:prnmod
）,PUNCT,punct
、,PUNCT,punct
以及,CCONJ,cc
保護層,NOUN,dobj
。,PUNCT,punct
此外,ADV,advmod
、,PUNCT,punct
金層化,NOUN,compound:nn
"
",SPACE,compound:nn
學氣,NOUN,compound:nn
相沉積,NOUN,nsubj
（,PUNCT,punct
包括,VERB,parataxis:prnmod
鎢,PUNCT,conj
、,PUNCT,punct
鋁,NOUN,conj
、,PUNCT,punct
氮化鈦,NOUN,dep
、,PUNCT,punct
以及,CCONJ,cc
其他,DET,det
金屬,NOUN,dobj
等,PART,etc
）,PUNCT,punct
也,ADV,advmod
是,VERB,cop
一,NUM,nummod
種,NUM,mark:clf
"
",SPACE,punct
熱門,ADJ,amod
的,PART,case
CVD,PUNCT,punct
應用,NOUN,ROOT
。,PUNCT,ROOT
"
",SPACE,punct
物理,NOUN,compound:nn
氣相,NOUN,compound:nn
沈積,NOUN,dep
"
",SPACE,punct
如,ADP,case
其,PRON,compound:nn
名稱,NOUN,nmod:prep
所示,VERB,dep
，,PUNCT,punct
物理,NOUN,compound:nn
氣相,NOUN,compound:nn
沈積,NOUN,nsubj:xsubj
（,PUNCT,punct
Physical,PUNCT,parataxis:prnmod
Vapor,PUNCT,case
Deposition,PUNCT,parataxis:prnmod
）,PUNCT,punct
主,ADV,advmod
"
",SPACE,nsubj
要是,VERB,cop
一,NUM,nummod
種,NUM,mark:clf
物理,NOUN,compound:nn
製程,NOUN,ROOT
而,CCONJ,cc
非化學,NOUN,compound:nn
製程,NOUN,conj
。,PUNCT,punct
此,DET,det
技術,NOUN,nsubj
一般,ADV,advmod
使用,VERB,ROOT
氬,PUNCT,compound:nn
等,PART,etc
鈍氣,NOUN,dobj
，,PUNCT,punct
藉,ADP,case
"
",SPACE,nmod:prep
由,ADP,case
在,ADP,case
高真,ADJ,nmod:prep
空中,NOUN,case
將氬,X,aux:ba
離子,NOUN,dep
加速,VERB,nmod:prep
以,PART,aux:prtmod
撞擊,VERB,conj
濺鍍,ADJ,amod
靶材,NOUN,dobj
後,PART,case
，,PUNCT,punct
可將,VERB,aux:ba
靶材,NOUN,compound:nn
原子,NOUN,dep
一,ADV,dep
"
",SPACE,advmod:dvp
個個,NUM,dep
濺擊,VERB,conj
出來,VERB,advmod:rcomp
，,PUNCT,punct
並使,VERB,conj
被,X,auxpass
濺擊,VERB,acl
出來,VERB,advmod:rcomp
的,PART,mark
材質,NOUN,dobj
（,PUNCT,punct
通常,ADV,advmod
為鋁,VERB,conj
、,PUNCT,punct
鈦,NOUN,conj
或,CCONJ,cc
其,CCONJ,cc
合金,NOUN,parataxis:prnmod
）,PUNCT,punct
"
",SPACE,punct
如,ADP,case
雪片,NOUN,nmod:prep
般,VERB,ccomp
沈積,VERB,conj
在,ADP,case
晶圓,NOUN,compound:nn
表面,NOUN,nmod:prep
。,PUNCT,punct
製程,NOUN,compound:nn
反應室,NOUN,compound:nn
內部,NOUN,nmod:assmod
的,PART,case
高溫,NOUN,amod
與,CCONJ,cc
高真,ADJ,compound:nn
空環,NOUN,compound:nn
"
",SPACE,punct
境,NOUN,nsubj
，,PUNCT,punct
可,VERB,aux:modal
使,VERB,ROOT
這些,DET,det
金屬,NOUN,compound:nn
原子,NOUN,dobj
結成,VERB,ccomp
晶粒,NOUN,dobj
，,PUNCT,punct
再,ADV,advmod
透過,ADP,case
微影,NOUN,compound:nn
圖案化,NOUN,nmod:prep
（,PUNCT,punct
patterned,NOUN,dep
）,PUNCT,punct
"
",SPACE,case
與,CCONJ,cc
蝕刻,NOUN,dep
，,PUNCT,punct
來,PART,aux:prtmod
得到,VERB,conj
半導體,NOUN,compound:nn
元件,NOUN,nsubj
所,PART,aux:prtmod
要,VERB,acl
的,PART,mark
導電,ADJ,amod
電路,NOUN,dobj
。,PUNCT,punct
解離,VERB,acl
金屬,NOUN,compound:nn
電漿,NOUN,dobj
（,PUNCT,punct
IMP,PUNCT,parataxis:prnmod
）,PUNCT,punct
物理,NOUN,compound:nn
氣相,NOUN,compound:nn
沉積,NOUN,compound:nn
技術,NOUN,dobj
"
",SPACE,punct
解離,VERB,conj
金屬,NOUN,compound:nn
電漿,NOUN,dobj
是,VERB,cop
最近,NOUN,nmod:tmod
發展,VERB,acl
出來,VERB,advmod:rcomp
的,PART,mark
物理,NOUN,compound:nn
氣相,NOUN,compound:nn
沉積,NOUN,compound:nn
技術,NOUN,ROOT
，,PUNCT,punct
它,PRON,nsubj
是,VERB,cop
在,ADP,case
"
",SPACE,nmod:prep
目標,NOUN,conj
區與,NOUN,cc
晶圓,NOUN,advmod:loc
之,PART,case
間,PART,case
，,PUNCT,punct
利用,VERB,conj
電漿,NOUN,dobj
，,PUNCT,punct
針對,ADP,case
從目,NOUN,case
標區,NOUN,nmod:prep
濺擊,VERB,acl
出來,VERB,advmod:rcomp
的,PART,mark
金屬,NOUN,compound:nn
原,NOUN,nmod:prep
"
",SPACE,dep
子,NOUN,dobj
，,PUNCT,punct
在,ADP,case
其,PRON,nsubj
到,VERB,nmod:prep
達晶圓,NOUN,dobj
之前,PART,case
，,PUNCT,punct
加以,VERB,conj
離子化,NOUN,dobj
。,PUNCT,punct
離子化,VERB,acl
這些,DET,det
金屬,NOUN,compound:nn
原子,NOUN,dobj
的,PART,mark
目,NOUN,nsubj
"
",SPACE,punct
的,NOUN,nsubj
是,VERB,cop
，,PUNCT,punct
讓這,VERB,ROOT
些,DET,det
原子帶,NOUN,dobj
有,VERB,ccomp
電價,NOUN,dobj
，,PUNCT,punct
進而,ADV,advmod
使,VERB,conj
其,PRON,compound:nn
行進,NOUN,compound:nn
方向,NOUN,dobj
受到,VERB,ccomp
控制,NOUN,dobj
，,PUNCT,punct
讓這,VERB,dep
"
",SPACE,punct
些,DET,det
原子,NOUN,dobj
得以,VERB,xcomp
垂直,VERB,amod
的,PART,mark
方向,NOUN,dobj
往晶,ADP,case
圓行,VERB,nmod:prep
進,VERB,ccomp
，,PUNCT,punct
就,ADV,nmod:prep
像,ADP,conj
電漿,NOUN,compound:nn
蝕刻,NOUN,dep
及化,NOUN,compound:nn
學氣,NOUN,compound:nn
相沉,NOUN,dep
"
",SPACE,case
積,NOUN,compound:nn
製程,NOUN,dep
。,PUNCT,punct
這樣,ADV,advmod
做,VERB,dep
可以,VERB,aux:modal
讓這,VERB,ROOT
些,DET,det
金屬,NOUN,compound:nn
原子,NOUN,dobj
針對,ADP,case
極窄,ADV,advmod
、,PUNCT,punct
極深,ADV,amod
的,PART,mark
結構,NOUN,nmod:prep
進行,VERB,ccomp
"
",SPACE,punct
溝填,NOUN,dobj
，,PUNCT,punct
以,PART,aux:prtmod
形成,VERB,conj
極均,VERB,advmod
勻,VERB,amod
的,PART,mark
表層,NOUN,dobj
，,PUNCT,punct
尤其是,ADV,advmod
在,VERB,case
最,ADV,advmod
底層,NOUN,nmod:assmod
的,PART,case
部份,NOUN,dep
。,PUNCT,parataxis:prnmod
"
",SPACE,punct
2,NUM,dep
"


",SPACE,nsubj
高溫,ADJ,amod
製程,NOUN,compound:nn
"
",SPACE,punct
快速,ADJ,amod
高溫,ADJ,amod
處理,NOUN,nsubj
（,PUNCT,punct
RTP,PUNCT,dep
：,PUNCT,punct
Rapid,PUNCT,compound:nn
Thermal,PUNCT,amod
Processing,PUNCT,parataxis:prnmod
）,PUNCT,punct
為,VERB,cop
電晶,NOUN,conj
體與,NOUN,compound:nn
電,NOUN,compound:nn
"
",SPACE,compound:nn
容成,NOUN,compound:nn
形過,NOUN,dep
程中,NOUN,case
重要,VERB,amod
的,PART,mark
步驟,NOUN,compound:nn
之一,NOUN,dobj
，,PUNCT,punct
可,VERB,aux:modal
用來,VERB,conj
修正,VERB,ccomp
薄膜性,NOUN,compound:nn
質與,NOUN,cc
製程,NOUN,compound:nn
結果,NOUN,dobj
。,PUNCT,ROOT
多,ADJ,amod
晶矽,NOUN,nsubj
（,PUNCT,punct
poly,NOUN,parataxis:prnmod
）,PUNCT,punct
通常,ADV,advmod
用來,VERB,ROOT
形容,VERB,ccomp
半導,NOUN,compound:nn
體電,NOUN,compound:nn
晶體,NOUN,nmod:assmod
之,PART,case
部分,NOUN,compound:nn
結構,NOUN,dobj
：,PUNCT,punct
至於,ADP,case
"
",SPACE,nmod:prep
在,ADP,case
某些,DET,det
半導體,NOUN,compound:nn
元件,NOUN,nmod:prep
上,PART,case
常見,VERB,acl
的,PART,mark
磊晶矽,NOUN,dep
（,PUNCT,punct
epi,PROPN,parataxis:prnmod
）,PUNCT,punct
則,ADV,advmod
是,VERB,cop
長,VERB,acl
在,ADP,case
均勻,VERB,amod
的,PART,mark
晶圓,NOUN,compound:nn
結,NOUN,compound:nn
"
",SPACE,nmod:prep
晶,NOUN,compound:nn
表面,NOUN,advmod:loc
上,PART,case
的,PART,mark
一,NUM,nummod
層,NUM,mark:clf
純矽,NOUN,amod
結晶,NOUN,conj
。,PUNCT,punct
多晶,NOUN,dep
矽與,NOUN,punct
磊晶,NOUN,compound:nn
矽兩,NUM,nummod
種,NUM,mark:clf
薄膜,NOUN,nmod:assmod
的,PART,case
應用,NOUN,compound:nn
狀況,NOUN,nsubj
"
",SPACE,nsubj
雖然,SCONJ,advmod
不同,VERB,dep
，,PUNCT,punct
卻,ADV,advmod
都,ADV,advmod
是,VERB,cop
在,ADP,case
類似,VERB,amod
的,PART,mark
製程,NOUN,compound:nn
反應室,NOUN,nmod:prep
中經,ADP,case
高溫,NOUN,dep
（,PUNCT,punct
600,NUM,dep
℃,NUM,mark:clf
至,CCONJ,cc
1200℃,NUM,parataxis:prnmod
）,PUNCT,punct
"
",SPACE,nsubj
沉積,VERB,ROOT
而,PART,aux:prtmod
得,VERB,conj
。,PUNCT,punct
即使,SCONJ,advmod
快速,ADJ,amod
高溫,NOUN,compound:nn
製程,NOUN,nmod:topic
（,PUNCT,punct
Rapid,PUNCT,parataxis:prnmod
Thermal,PUNCT,parataxis:prnmod
Processing,PUNCT,parataxis:prnmod
",",PUNCT,punct
RTP,PUNCT,nmod:assmod
）,PUNCT,punct
之,PART,case
工作,NOUN,compound:nn
溫,NOUN,compound:nn
"
",SPACE,nmod:assmod
度範,NOUN,compound:nn
圍與,NOUN,case
多,ADJ,amod
晶矽,NOUN,conj
及,CCONJ,cc
磊晶矽,NOUN,compound:nn
製程,NOUN,nmod:prep
有,VERB,ROOT
部分,NUM,dep
重疊,NOUN,dobj
，,PUNCT,punct
其,PRON,compound:nn
本質,NOUN,compound:nn
差異,NOUN,nsubj
卻極,ADV,advmod
大,VERB,ROOT
。,PUNCT,punct
"
",SPACE,ROOT
RTP,PUNCT,nsubj
並,ADV,advmod
不用,ADV,ROOT
來,PART,aux:prtmod
沉積,VERB,ccomp
薄膜,NOUN,dobj
，,PUNCT,punct
而是,ADV,cc
用來,VERB,conj
修正,VERB,ccomp
薄膜性,NOUN,compound:nn
質與,NOUN,cc
製程,NOUN,compound:nn
結果,NOUN,dobj
。,PUNCT,ROOT
"
",SPACE,ROOT
RTP,PUNCT,ROOT
將使,ADV,ROOT
晶圓,NOUN,dobj
歷經,VERB,ccomp
極為,ADV,advmod
短,VERB,amod
暫且,CCONJ,cc
精確,ADV,dep
控制,VERB,conj
高溫,ADJ,amod
處理,NOUN,compound:nn
過程,NOUN,dobj
，,PUNCT,punct
這個,DET,det
"
",SPACE,nsubj
過程,NOUN,nsubj
使,VERB,conj
晶圓,NOUN,compound:nn
溫度,NOUN,dobj
在,ADP,case
短短的,VERB,dep
10,NUM,dep
至,CCONJ,cc
20,NUM,nmod:prep
秒內,PART,mark:clf
可自室,VERB,case
溫昇,VERB,ccomp
到,VERB,advmod:rcomp
1000,NUM,nmod:range
℃,NUM,mark:clf
。,PUNCT,punct
RTP,PUNCT,nsubj
通常,ADV,advmod
用於,VERB,ROOT
回火,NOUN,compound:nn
製程,NOUN,dobj
（,PUNCT,punct
annealing,NOUN,parataxis:prnmod
）,PUNCT,punct
，,PUNCT,punct
負責,VERB,conj
控制,VERB,ccomp
元件,NOUN,dep
內摻,VERB,case
質原,NOUN,dep
"
",SPACE,case
子,NOUN,nmod:assmod
之,PART,case
均,NOUN,dobj
勻度,NOUN,dobj
。,PUNCT,punct
此外,ADV,advmod
RTP,PUNCT,nsubj
也,ADV,advmod
可用,VERB,aux:modal
來矽化,VERB,ROOT
金屬,NOUN,dobj
，,PUNCT,punct
及,CCONJ,cc
透過,ADP,case
高溫來,NOUN,nmod:prep
產生,VERB,conj
含,VERB,punct
"
",SPACE,mark
矽化,NOUN,dobj
之,PART,mark
化合物,NOUN,conj
與矽化,ADJ,amod
鈦等,NOUN,dobj
。,PUNCT,punct
最新,ADJ,amod
的,PART,case
發展,NOUN,nsubj
包括,VERB,ROOT
，,PUNCT,punct
使用,VERB,ccomp
快速,ADJ,amod
高溫,ADJ,dep
製程,NOUN,compound:nn
"
",SPACE,dep
設備,NOUN,dobj
在,ADP,case
晶極,ADV,advmod
重要,VERB,amod
的,PART,mark
區域,NOUN,nmod:prep
上,PART,case
，,PUNCT,punct
精確,VERB,advmod:dvp
地,PART,mark
沈積氧,VERB,conj
及,CCONJ,cc
氮薄,NOUN,compound:nn
膜,NOUN,dobj
。,PUNCT,punct
"
",SPACE,punct
離子,NOUN,compound:nn
植入,NOUN,compound:nn
技術,NOUN,compound:nn
"
",SPACE,punct
在,ADP,case
所有,DET,det
半導體,NOUN,compound:nn
元件,NOUN,nmod:prep
中,PART,case
，,PUNCT,punct
離子,NOUN,compound:nn
植入,NOUN,dep
（,PUNCT,punct
Ion,PUNCT,parataxis:prnmod
Implant,PUNCT,parataxis:prnmod
）,PUNCT,punct
是,VERB,cop
電晶,NOUN,compound:nn
體結,NOUN,compound:nn
構,NOUN,dep
"
",SPACE,dep
中,PART,case
一,NUM,nummod
項,NUM,mark:clf
相當,ADV,advmod
重要,VERB,amod
的,PART,mark
技術,NOUN,ccomp
。,PUNCT,punct
在,ADP,case
離子,NOUN,compound:nn
植入,NOUN,compound:nn
過程,NOUN,nmod:prep
中,PART,case
，,PUNCT,punct
晶圓,NOUN,nsubj
會,VERB,aux:modal
受到,VERB,ROOT
被,X,auxpass
稱為,VERB,ccomp
"
",SPACE,punct
摻質,NOUN,dobj
的,PART,mark
帶電,ADJ,amod
離子,NOUN,compound:nn
束,NOUN,nsubj
撞擊,VERB,ccomp
，,PUNCT,punct
當摻質,NOUN,nsubj
加速,VERB,dep
到,VERB,advmod:rcomp
獲得,VERB,conj
足夠,VERB,amod
的,PART,case
能量,NOUN,dobj
後,PART,case
，,PUNCT,punct
即可,ADV,advmod
"
",SPACE,dep
植入,VERB,conj
薄膜,NOUN,dobj
達到,VERB,conj
預定,ADJ,amod
的,PART,case
深度,NOUN,dobj
，,PUNCT,punct
進,ADV,advmod
而,ADV,advmod
改變,VERB,conj
材料,NOUN,nmod:assmod
的,PART,case
性質,NOUN,dobj
，,PUNCT,punct
提供,VERB,conj
特定,ADJ,amod
的,PART,case
電,NOUN,compound:nn
"
",SPACE,punct
氣特性,NOUN,dobj
。,PUNCT,ROOT
"
",SPACE,punct
離子,NOUN,compound:nn
植入,NOUN,compound:nn
技術,NOUN,nsubj
可將,VERB,aux:ba
摻質,NOUN,dep
以,ADP,case
離子型,NOUN,compound:nn
態植,NOUN,nmod:prep
入半,VERB,ROOT
導體,NOUN,compound:nn
元件,NOUN,nmod:assmod
的,PART,case
特定,ADJ,amod
區,NOUN,dobj
"
",SPACE,punct
域,NOUN,advmod:loc
上,PART,case
，,PUNCT,punct
以,PART,aux:prtmod
獲,VERB,conj
得,VERB,conj
精確,VERB,amod
的,PART,mark
電子,NOUN,compound:nn
特性,NOUN,dobj
。,PUNCT,punct
這些,DET,det
離子,NOUN,nsubj
必須,VERB,aux:modal
先,ADV,advmod
被,X,auxpass
加速,VERB,dep
至,VERB,advmod:rcomp
具有,VERB,ROOT
足,ADJ,amod
"
",SPACE,ROOT
夠,ADJ,amod
能量,NOUN,conj
與,CCONJ,cc
速度,NOUN,dobj
，,PUNCT,punct
以,PART,aux:prtmod
穿透,VERB,conj
（,PUNCT,punct
植入,VERB,dep
）,PUNCT,punct
薄膜,NOUN,dobj
，,PUNCT,punct
到,VERB,conj
達,VERB,conj
預定,ADJ,amod
的,PART,case
植入,NOUN,compound:nn
深度,NOUN,dobj
。,PUNCT,ROOT
"
",SPACE,ROOT
離子,NOUN,compound:nn
植入,NOUN,compound:nn
製程,NOUN,nsubj
可對,ADP,case
植入,NOUN,compound:nn
區內,NOUN,nmod
的,PART,case
摻質,NOUN,compound:nn
濃度,NOUN,nmod:prep
加以,VERB,ROOT
精密,ADJ,amod
控制,NOUN,dobj
。,PUNCT,punct
基本,ADV,advmod
"
",SPACE,punct
上,ADV,advmod
，,PUNCT,punct
此,DET,det
摻質,NOUN,compound:nn
濃度,NOUN,nsubj
（,PUNCT,punct
劑量,NOUN,parataxis:prnmod
）,PUNCT,punct
係,VERB,cop
由,ADP,case
離子,NOUN,compound:nn
束電流,NOUN,compound:nn
（,PUNCT,punct
離子,NOUN,compound:nn
束內,NOUN,nmod:assmod
之,PART,case
總,ADJ,amod
離子數,NOUN,parataxis:prnmod
）,PUNCT,punct
"
",SPACE,punct
與掃,NOUN,compound:nn
瞄率,NOUN,nmod:prep
（,PUNCT,punct
晶圓,NOUN,nsubj
通過,VERB,dep
離子,NOUN,dobj
束之次數,NOUN,parataxis:prnmod
）,PUNCT,punct
來,PART,aux:prtmod
控制,VERB,ROOT
，,PUNCT,punct
而,ADV,cc
離子,NOUN,nsubj
植入,VERB,acl
之,PART,mark
深度,NOUN,nsubj
"
",SPACE,ROOT
則,ADV,advmod
由,ADP,case
離子,NOUN,compound:nn
束,NOUN,compound:nn
能量,NOUN,nmod:assmod
之,PART,case
大,NOUN,nmod:prep
小來,NOUN,aux:prtmod
決定,VERB,conj
。,PUNCT,punct
3,NUM,dep
"


",SPACE,compound:nn
化學,NOUN,compound:nn
機械,NOUN,compound:nn
研磨,NOUN,compound:nn
技術,NOUN,ROOT
"
",SPACE,ROOT
化學,NOUN,compound:nn
機械,NOUN,compound:nn
研磨,NOUN,compound:nn
技術,NOUN,compound:nn
（,PUNCT,punct
Chemical,PUNCT,parataxis:prnmod
Mechanical,PUNCT,name
Polishing,PUNCT,punct
",",PUNCT,punct
CMP,PUNCT,ROOT
）,PUNCT,punct
，,PUNCT,punct
可,VERB,aux:modal
"
",SPACE,punct
移除,VERB,ROOT
晶圓,NOUN,compound:nn
表面,NOUN,nmod:assmod
的,PART,case
材質,NOUN,dobj
，,PUNCT,punct
讓晶,NOUN,conj
圓表,NOUN,dobj
面變,VERB,dobj
得,VERB,xcomp
更,ADV,advmod
平坦,VERB,ccomp
，,PUNCT,punct
兼,CCONJ,cc
其,PRON,compound:nn
有,VERB,dep
研磨性,ADJ,amod
物,NOUN,dobj
"
",SPACE,compound:nn
質,NOUN,nmod:assmod
的,PART,case
機械式,ADJ,amod
研磨,NOUN,dep
與酸鹼,ADJ,amod
溶液,NOUN,nmod:assmod
的,PART,case
化學式,ADJ,amod
研磨,NOUN,compound:nn
兩種,NUM,dep
作用,NOUN,nsubj
，,PUNCT,punct
可以,VERB,aux:modal
使,VERB,conj
晶圓,NOUN,compound:nn
"
",SPACE,ccomp
表面,NOUN,dobj
達到,VERB,ccomp
全面性,ADJ,amod
的,PART,case
平坦化,NOUN,dobj
，,PUNCT,punct
以利,VERB,ROOT
後續,ADJ,amod
薄膜,NOUN,compound:nn
沉積,NOUN,nmod:assmod
之,PART,case
進行,NOUN,dobj
。,PUNCT,ROOT
在,ADP,case
CMP,PUNCT,nmod:assmod
製程,NOUN,nmod:assmod
的,PART,case
硬體,NOUN,compound:nn
設備,NOUN,nmod:prep
中,PART,case
，,PUNCT,punct
研磨頭,NOUN,nsubjpass
被,X,auxpass
用,VERB,ROOT
來將,X,aux:ba
晶圓,NOUN,dep
壓,VERB,ccomp
在,ADP,case
研磨,NOUN,compound:nn
墊,NOUN,nmod:prep
"
",SPACE,advmod:loc
上,PART,case
並帶,VERB,conj
動晶,VERB,conj
圓,NOUN,dobj
旋轉,VERB,ccomp
，,PUNCT,punct
至於,ADP,case
研磨,NOUN,nmod:prep
墊則,ADV,advmod
以,ADP,case
相反,VERB,amod
的,PART,mark
方向,NOUN,nmod:prep
旋轉,VERB,conj
。,PUNCT,punct
在,ADP,case
進行,VERB,nmod:prep
研,NOUN,dobj
"
",SPACE,nmod:prep
磨時,PART,case
，,PUNCT,punct
由,ADP,case
研磨,NOUN,compound:nn
顆粒,NOUN,nmod:prep
所,PART,aux:prtmod
構成,VERB,acl
的,PART,mark
研漿會,NOUN,nsubjpass
被,X,auxpass
置,VERB,ROOT
於晶,NOUN,case
圓與,NOUN,cc
研磨,NOUN,nmod:prep
墊間,NOUN,case
。,PUNCT,ROOT
"
",SPACE,punct
影響,VERB,acl
CMP,PUNCT,compound:nn
製程,NOUN,dobj
的,PART,mark
變數,NOUN,nsubj
包括,VERB,ROOT
有,VERB,dep
：,PUNCT,punct
研磨頭,NOUN,nsubj
所,PART,aux:prtmod
施,VERB,acl
的,PART,mark
壓力,NOUN,conj
與,CCONJ,cc
晶圓,NOUN,nmod:assmod
的,PART,case
平,NOUN,dep
"
",SPACE,punct
坦度,NOUN,conj
、,PUNCT,punct
晶圓,NOUN,conj
與研,CCONJ,compound:nn
磨墊,NOUN,nmod:assmod
的,PART,case
旋轉,NOUN,compound:nn
速度,NOUN,conj
、,PUNCT,punct
研漿與,NOUN,conj
研磨,NOUN,compound:nn
顆粒,NOUN,nmod:assmod
的,PART,case
化學,NOUN,compound:nn
成份,NOUN,conj
、,PUNCT,punct
"
",SPACE,punct
溫度,NOUN,dep
、,PUNCT,punct
以及,CCONJ,cc
研磨墊,NOUN,nmod:assmod
的,PART,case
材質,NOUN,conj
與,CCONJ,cc
磨損性,NOUN,dobj
等等,PART,etc
。,PUNCT,punct
製程,NOUN,compound:nn
監控,NOUN,ROOT
"
",SPACE,case
在,ADP,case
下個,DET,dep
製程,NOUN,compound:nn
階段,NOUN,nmod:prep
中,PART,case
，,PUNCT,punct
半導,NOUN,compound:nn
體商,NOUN,nsubj
用,VERB,conj
CD,PUNCT,nmod:assmod
-,NOUN,compound:nn
SEM,PUNCT,dobj
來量,VERB,aux:prtmod
測,VERB,conj
晶片,NOUN,dep
